V1,V6,V10,V12,V13,V14,V15,Class
39,117.0,18,1032.0,2,-1.0,0,2
29,-493.0,18,536.0,2,334.0,4,2
37,465.0,18,899.0,3,-1.0,0,2
33,62.0,18,473.0,3,-1.0,0,2
40,2040.0,18,906.0,2,350.0,2,2
22,344.0,18,347.0,1,-1.0,0,2
32,230.0,18,442.0,1,266.0,8,2
33,1277.0,18,827.0,1,-1.0,0,2
29,104.0,18,903.0,4,-1.0,0,2
29,706.0,18,1340.0,1,-1.0,0,2
24,174.0,18,487.0,1,-1.0,0,2
31,360.0,18,309.0,1,-1.0,0,2
31,239.0,18,666.0,1,360.0,1,2
28,2290.0,18,2301.0,1,-1.0,0,2
32,-770.0,18,618.0,1,-1.0,0,2
24,414.0,18,493.0,1,370.0,1,2
57,403.0,18,603.0,1,340.0,2,2
27,513.0,18,351.0,1,-1.0,0,2
32,7290.0,18,357.0,1,-1.0,0,2
23,279.0,18,843.0,1,370.0,1,2
30,5909.0,18,420.0,2,-1.0,0,2
27,-195.0,18,391.0,1,-1.0,0,2
55,3917.0,18,565.0,1,-1.0,0,2
34,243.0,18,507.0,1,-1.0,0,2
28,352.0,18,431.0,1,-1.0,0,2
25,-242.0,18,600.0,4,332.0,4,2
29,615.0,18,373.0,1,-1.0,0,2
55,0.0,18,616.0,1,370.0,1,2
25,217.0,18,504.0,1,-1.0,0,2
25,839.0,18,700.0,3,-1.0,0,2
36,1015.0,18,1008.0,1,347.0,2,2
27,409.0,18,525.0,1,-1.0,0,2
25,1119.0,18,1063.0,1,-1.0,0,2
32,12198.0,18,178.0,1,-1.0,0,2
34,6013.0,18,612.0,1,-1.0,0,2
29,476.0,18,427.0,1,-1.0,0,2
33,235.0,18,525.0,1,-1.0,0,2
38,170.0,18,442.0,1,-1.0,0,2
45,-357.0,18,618.0,1,355.0,2,2
30,2145.0,18,727.0,2,-1.0,0,2
32,-454.0,18,801.0,5,355.0,2,2
26,-887.0,18,827.0,2,-1.0,0,2
29,306.0,18,774.0,4,-1.0,0,2
25,292.0,18,1027.0,2,-1.0,0,2
34,-578.0,18,767.0,2,-1.0,0,2
33,139.0,18,732.0,2,291.0,5,2
32,2684.0,18,542.0,2,-1.0,0,2
33,1304.0,18,536.0,2,-1.0,0,2
34,-1.0,18,1057.0,6,355.0,1,2
29,1387.0,18,256.0,2,-1.0,0,2
28,-522.0,18,638.0,2,-1.0,0,2
38,-242.0,18,1173.0,3,278.0,6,2
35,719.0,18,1359.0,3,368.0,3,2
28,0.0,18,390.0,5,-1.0,0,2
29,497.0,18,642.0,3,298.0,6,2
20,76.0,18,639.0,2,-1.0,0,2
42,366.0,22,324.0,1,106.0,1,2
45,397.0,22,582.0,1,95.0,2,2
37,3723.0,22,354.0,1,-1.0,0,2
32,1625.0,22,796.0,1,109.0,1,2
59,106.0,22,186.0,1,-1.0,0,2
55,1504.0,22,338.0,2,-1.0,0,2
29,265.0,22,491.0,1,-1.0,0,2
37,1543.0,22,298.0,1,10.0,6,2
59,2239.0,22,431.0,1,-1.0,0,2
27,1977.0,22,449.0,1,-1.0,0,2
39,0.0,22,271.0,1,93.0,3,2
43,2145.0,22,271.0,1,183.0,3,2
39,116.0,22,554.0,2,-1.0,0,2
26,620.0,22,223.0,1,94.0,1,2
39,307.0,22,182.0,2,-1.0,0,2
43,7702.0,22,460.0,1,95.0,2,2
27,3733.0,22,198.0,1,98.0,6,2
32,3993.0,22,148.0,2,-1.0,0,2
29,428.0,22,293.0,2,-1.0,0,2
42,5310.0,22,545.0,2,186.0,1,2
53,2509.0,22,231.0,2,-1.0,0,2
36,255.0,22,970.0,2,92.0,2,2
27,616.0,22,685.0,1,101.0,1,2
43,733.0,25,282.0,1,187.0,3,2
28,2503.0,25,426.0,1,-1.0,0,2
60,439.0,25,464.0,1,321.0,1,2
29,590.0,25,124.0,1,-1.0,0,2
35,204.0,25,236.0,1,-1.0,0,2
26,567.0,25,421.0,1,-1.0,0,2
26,689.0,25,678.0,2,-1.0,0,2
28,482.0,25,119.0,1,-1.0,0,2
26,5169.0,25,397.0,1,35.0,2,2
36,1379.0,25,189.0,1,186.0,1,2
28,386.0,25,867.0,1,-1.0,0,2
28,0.0,25,269.0,1,40.0,2,2
28,957.0,25,915.0,2,-1.0,0,2
40,312.0,25,612.0,7,-1.0,0,2
24,167.0,25,288.0,1,96.0,2,2
56,13094.0,25,1064.0,1,-1.0,0,2
34,5086.0,25,213.0,4,-1.0,0,2
28,707.0,25,226.0,1,-1.0,0,2
37,466.0,25,377.0,1,-1.0,0,2
32,152.0,25,158.0,2,-1.0,0,2
43,1612.0,25,262.0,2,353.0,1,2
36,911.0,25,117.0,2,21.0,3,2
29,238.0,25,344.0,2,88.0,1,2
54,1561.0,25,352.0,3,186.0,2,2
39,1179.0,25,284.0,1,-1.0,0,2
35,27.0,25,214.0,1,305.0,1,2
29,6.0,25,315.0,1,-1.0,0,2
32,654.0,25,615.0,4,-1.0,0,2
27,253.0,25,242.0,2,-1.0,0,2
32,705.0,25,414.0,2,35.0,4,2
33,109.0,25,601.0,2,10.0,7,2
24,23878.0,26,133.0,1,97.0,1,2
58,3399.0,26,1078.0,1,97.0,7,2
43,79.0,26,640.0,1,-1.0,0,2
26,243.0,26,482.0,1,-1.0,0,2
31,138.0,26,91.0,1,285.0,2,2
25,1317.0,26,176.0,1,-1.0,0,2
58,2714.0,26,165.0,1,287.0,2,2
34,23076.0,26,243.0,2,35.0,6,2
48,17964.0,26,208.0,2,96.0,3,2
60,846.0,26,1346.0,1,-1.0,0,2
21,360.0,26,131.0,2,-1.0,0,2
25,326.0,26,390.0,1,-1.0,0,2
26,100.0,26,445.0,1,-1.0,0,2
38,3576.0,26,579.0,1,-1.0,0,2
25,304.0,26,226.0,2,-1.0,0,2
26,39.0,26,396.0,3,-1.0,0,2
25,3.0,26,170.0,1,-1.0,0,2
32,312.0,26,208.0,2,98.0,2,2
25,906.0,26,253.0,1,-1.0,0,2
21,524.0,26,185.0,1,-1.0,0,2
41,1081.0,27,229.0,3,-1.0,0,2
30,983.0,27,189.0,2,-1.0,0,2
47,2232.0,27,439.0,1,103.0,1,2
37,1967.0,27,242.0,1,212.0,1,2
34,1406.0,27,145.0,1,-1.0,0,2
28,157.0,27,155.0,3,-1.0,0,2
24,0.0,27,122.0,2,-1.0,0,2
26,2509.0,27,776.0,3,97.0,3,2
32,10287.0,27,281.0,4,188.0,1,2
30,5359.0,27,119.0,1,98.0,1,2
54,384.0,27,200.0,1,-1.0,0,2
35,1368.0,27,329.0,1,41.0,2,2
54,3076.0,27,367.0,2,-1.0,0,2
44,7818.0,27,412.0,1,-1.0,0,2
56,4118.0,27,165.0,1,-1.0,0,2
25,760.0,27,223.0,3,89.0,2,2
25,277.0,27,311.0,2,-1.0,0,2
43,132.0,27,187.0,2,71.0,1,2
50,253.0,28,513.0,9,-1.0,0,2
25,7103.0,28,188.0,3,10.0,1,2
55,602.0,1,324.0,3,90.0,2,2
57,473.0,1,295.0,1,-1.0,0,2
48,1167.0,1,264.0,1,-1.0,0,2
25,343.0,1,377.0,1,-1.0,0,2
49,1808.0,1,205.0,1,95.0,1,2
25,1199.0,1,287.0,1,-1.0,0,2
38,70.0,1,263.0,1,-1.0,0,2
45,1723.0,1,166.0,2,-1.0,0,2
33,1323.0,1,327.0,1,-1.0,0,2
45,2552.0,1,69.0,1,293.0,7,2
46,5862.0,1,84.0,1,-1.0,0,2
26,2613.0,1,326.0,1,-1.0,0,2
49,0.0,1,1460.0,1,-1.0,0,2
25,938.0,1,1048.0,1,-1.0,0,2
53,284.0,1,781.0,1,-1.0,0,2
43,1059.0,1,335.0,2,-1.0,0,2
49,1684.0,1,412.0,2,-1.0,0,2
54,534.0,1,177.0,2,-1.0,0,2
47,293.0,1,251.0,1,90.0,1,2
34,262.0,1,339.0,1,-1.0,0,2
54,0.0,1,174.0,1,81.0,2,2
43,2367.0,1,114.0,1,38.0,2,2
23,31.0,1,192.0,1,-1.0,0,2
48,3842.0,1,215.0,2,-1.0,0,2
30,3343.0,1,235.0,1,-1.0,0,2
38,25.0,1,232.0,2,-1.0,0,2
38,804.0,1,1087.0,1,-1.0,0,2
34,1011.0,1,253.0,1,-1.0,0,2
52,-528.0,1,1144.0,2,-1.0,0,2
27,1840.0,1,220.0,1,28.0,8,2
40,1451.0,1,314.0,1,-1.0,0,2
47,2351.0,2,163.0,2,84.0,1,2
54,1664.0,2,257.0,3,-1.0,0,2
26,1623.0,2,479.0,1,-1.0,0,2
37,597.0,2,395.0,1,-1.0,0,2
37,0.0,2,107.0,1,-1.0,0,2
34,611.0,2,350.0,1,-1.0,0,2
53,2240.0,2,282.0,2,385.0,1,2
26,313.0,2,199.0,1,96.0,2,2
44,1954.0,2,294.0,1,-1.0,0,2
29,307.0,2,690.0,1,-1.0,0,2
26,915.0,2,384.0,1,-1.0,0,2
40,7968.0,2,596.0,1,-1.0,0,2
47,1147.0,2,654.0,1,95.0,1,2
43,2160.0,2,169.0,1,-1.0,0,2
52,1005.0,2,195.0,1,-1.0,0,2
38,1988.0,2,103.0,1,67.0,4,2
33,1117.0,2,417.0,1,-1.0,0,2
50,3370.0,2,160.0,2,-1.0,0,2
53,109.0,2,270.0,1,-1.0,0,2
57,3376.0,2,421.0,2,-1.0,0,2
39,1587.0,2,171.0,3,-1.0,0,2
42,1376.0,2,271.0,2,92.0,4,2
49,523.0,2,712.0,1,60.0,3,2
27,15161.0,2,74.0,1,120.0,1,2
32,653.0,2,84.0,1,-1.0,0,2
38,5115.0,2,318.0,1,95.0,7,2
31,64.0,2,261.0,2,-1.0,0,2
29,1165.0,2,245.0,1,-1.0,0,2
49,7019.0,2,263.0,1,368.0,3,2
46,1568.0,2,310.0,1,55.0,6,2
57,3109.0,2,482.0,2,-1.0,0,2
28,4987.0,2,924.0,2,113.0,21,2
37,189.0,2,253.0,2,-1.0,0,2
38,2467.0,2,192.0,1,-1.0,0,2
49,5887.0,2,181.0,3,293.0,2,2
35,1354.0,2,250.0,2,-1.0,0,2
54,2587.0,2,236.0,2,-1.0,0,2
29,23.0,2,163.0,1,55.0,2,2
52,0.0,2,541.0,3,-1.0,0,2
34,978.0,3,262.0,2,71.0,1,2
60,294.0,3,206.0,4,-1.0,0,2
32,409.0,3,115.0,2,86.0,2,2
40,595.0,3,406.0,2,-1.0,0,2
54,990.0,3,244.0,2,-1.0,0,2
27,261.0,3,592.0,4,-1.0,0,2
55,27624.0,3,437.0,1,-1.0,0,2
29,3846.0,3,313.0,2,-1.0,0,2
42,2913.0,3,705.0,1,195.0,1,2
33,2240.0,3,198.0,1,-1.0,0,2
34,127.0,3,117.0,1,-1.0,0,2
52,2104.0,3,210.0,2,-1.0,0,2
29,5.0,3,321.0,1,-1.0,0,2
39,150.0,3,296.0,4,-1.0,0,2
31,882.0,3,411.0,1,-1.0,0,2
60,366.0,3,593.0,1,-1.0,0,2
25,1189.0,3,165.0,1,-1.0,0,2
45,204.0,3,224.0,2,-1.0,0,2
29,637.0,3,340.0,1,119.0,1,2
55,2383.0,3,591.0,2,-1.0,0,2
26,1231.0,3,385.0,2,96.0,5,2
30,3340.0,3,238.0,3,-1.0,0,2
54,200.0,3,170.0,1,-1.0,0,2
39,48.0,3,539.0,1,-1.0,0,2
42,576.0,3,447.0,2,96.0,1,2
26,2786.0,3,300.0,2,72.0,1,2
57,5313.0,3,200.0,1,-1.0,0,2
39,201.0,3,699.0,1,119.0,1,2
40,694.0,3,431.0,2,119.0,9,2
25,389.0,3,837.0,1,-1.0,0,2
43,3917.0,3,725.0,2,93.0,1,2
36,3158.0,3,144.0,2,-1.0,0,2
25,362.0,3,617.0,2,-1.0,0,2
39,1293.0,3,140.0,2,-1.0,0,2
32,889.0,3,1076.0,2,85.0,3,2
43,481.0,3,187.0,1,20.0,1,2
50,810.0,4,510.0,3,-1.0,0,2
35,52.0,4,328.0,2,94.0,4,2
37,108.0,4,262.0,2,-1.0,0,2
42,2665.0,4,280.0,2,126.0,11,2
42,684.0,4,207.0,1,-1.0,0,2
27,2071.0,4,449.0,1,-1.0,0,2
27,339.0,4,182.0,1,-1.0,0,2
29,572.0,4,224.0,1,-1.0,0,2
29,1779.0,4,400.0,1,-1.0,0,2
26,132.0,4,217.0,1,-1.0,0,2
39,22086.0,4,160.0,1,-1.0,0,2
41,0.0,4,352.0,2,122.0,2,2
29,205.0,4,787.0,1,-1.0,0,2
33,317.0,4,323.0,1,80.0,14,2
32,4945.0,4,160.0,1,119.0,2,2
43,2987.0,4,156.0,1,85.0,3,2
30,419.0,4,194.0,1,-1.0,0,2
38,1130.0,4,96.0,2,98.0,1,2
55,1662.0,4,94.0,2,-1.0,0,2
25,1871.0,4,136.0,1,-1.0,0,2
38,1190.0,4,81.0,2,391.0,3,2
41,3426.0,4,102.0,2,297.0,3,2
31,447.0,4,327.0,3,77.0,3,2
35,563.0,4,147.0,1,119.0,3,2
31,6.0,4,121.0,4,-1.0,0,2
25,594.0,4,89.0,2,-1.0,0,2
31,617.0,4,1161.0,1,97.0,2,2
34,2918.0,4,246.0,1,196.0,2,2
27,538.0,4,124.0,2,-1.0,0,2
30,3384.0,4,578.0,2,-1.0,0,2
34,303.0,4,282.0,3,126.0,3,2
40,985.0,4,592.0,3,50.0,8,2
57,126.0,4,166.0,2,-1.0,0,2
46,974.0,5,174.0,2,80.0,1,2
27,897.0,5,397.0,1,-1.0,0,2
28,171.0,5,324.0,1,87.0,1,2
28,1633.0,5,275.0,1,-1.0,0,2
35,1085.0,5,199.0,1,86.0,7,2
58,1980.0,5,255.0,1,-1.0,0,2
57,1227.0,5,232.0,1,-1.0,0,2
44,1933.0,5,462.0,1,-1.0,0,2
25,801.0,5,255.0,2,-1.0,0,2
57,1841.0,5,302.0,1,-1.0,0,2
25,42.0,5,149.0,1,94.0,1,2
21,794.0,5,191.0,1,-1.0,0,2
49,905.0,5,1543.0,1,-1.0,0,2
54,8295.0,5,207.0,1,-1.0,0,2
59,0.0,5,493.0,2,-1.0,0,2
28,874.0,5,509.0,1,-1.0,0,2
37,4321.0,5,657.0,1,-1.0,0,2
55,366.0,5,365.0,3,57.0,2,2
30,0.0,5,159.0,2,-1.0,0,2
35,471.0,5,276.0,2,-1.0,0,2
35,745.0,5,522.0,3,-1.0,0,2
31,924.0,5,207.0,2,98.0,1,2
41,216.0,5,577.0,3,-1.0,0,2
55,9756.0,5,103.0,2,95.0,1,2
30,1159.0,5,366.0,1,-1.0,0,2
28,3290.0,5,201.0,2,-1.0,0,2
31,1766.0,5,166.0,2,-1.0,0,2
31,582.0,5,548.0,2,-1.0,0,2
53,380.0,5,438.0,2,-1.0,0,2
57,256.0,5,304.0,2,91.0,1,2
22,682.0,5,126.0,2,91.0,1,2
36,92.0,5,244.0,7,-1.0,0,2
33,66.0,5,157.0,2,-1.0,0,2
37,0.0,8,257.0,2,97.0,1,2
46,3434.0,8,148.0,2,101.0,1,2
31,252.0,8,107.0,3,-1.0,0,2
49,6574.0,8,138.0,3,-1.0,0,2
51,2094.0,8,458.0,6,-1.0,0,2
34,294.0,8,301.0,3,-1.0,0,2
35,1177.0,8,243.0,4,-1.0,0,2
35,925.0,8,200.0,4,-1.0,0,2
32,8866.0,9,234.0,2,83.0,2,2
50,3357.0,9,239.0,4,-1.0,0,2
36,3407.0,9,993.0,4,85.0,4,2
31,5205.0,9,529.0,2,-1.0,0,2
41,254.0,9,183.0,2,294.0,2,2
25,3630.0,9,221.0,7,-1.0,0,2
24,1506.0,12,239.0,2,95.0,4,2
42,4216.0,12,186.0,2,-1.0,0,2
25,12.0,12,126.0,6,-1.0,0,2
60,544.0,12,95.0,7,357.0,2,2
40,10346.0,15,491.0,2,207.0,1,2
50,1612.0,15,532.0,2,98.0,2,2
34,1539.0,15,441.0,1,56.0,1,2
31,131.0,15,151.0,1,-1.0,0,2
32,718.0,15,95.0,1,-1.0,0,2
60,3547.0,15,351.0,6,-1.0,0,2
32,914.0,15,372.0,1,-1.0,0,2
52,1306.0,15,288.0,1,-1.0,0,2
34,172.0,15,177.0,1,-1.0,0,2
59,259.0,15,415.0,1,89.0,1,2
56,-1206.0,15,382.0,2,-1.0,0,2
47,372.0,15,257.0,1,-1.0,0,2
43,3518.0,15,181.0,2,-1.0,0,2
25,505.0,15,284.0,1,-1.0,0,2
35,71.0,15,651.0,1,-1.0,0,2
31,1776.0,15,220.0,1,207.0,1,2
27,20585.0,15,188.0,1,-1.0,0,2
26,1595.0,15,155.0,1,105.0,1,2
37,1000.0,15,322.0,1,90.0,1,2
27,138.0,15,89.0,2,-1.0,0,2
49,561.0,15,173.0,1,-1.0,0,2
26,170.0,15,129.0,1,-1.0,0,2
37,189.0,16,162.0,2,-1.0,0,2
28,502.0,16,136.0,2,-1.0,0,2
33,379.0,16,263.0,2,-1.0,0,2
31,14533.0,16,245.0,2,-1.0,0,2
28,136.0,16,355.0,1,-1.0,0,2
32,689.0,16,162.0,3,-1.0,0,2
27,246.0,17,453.0,2,-1.0,0,2
59,3735.0,17,243.0,3,91.0,6,2
30,8535.0,18,393.0,2,-1.0,0,2
30,2567.0,18,813.0,4,-1.0,0,2
34,443.0,18,235.0,3,-1.0,0,2
38,605.0,18,1603.0,10,-1.0,0,2
58,2074.0,18,259.0,2,-1.0,0,2
34,2374.0,18,270.0,2,314.0,2,2
26,1347.0,18,280.0,6,92.0,5,2
59,3648.0,19,1321.0,3,-1.0,0,2
49,7443.0,19,293.0,5,211.0,2,2
28,442.0,19,474.0,3,95.0,3,2
57,10583.0,22,295.0,3,-1.0,0,2
83,425.0,22,883.0,1,140.0,1,2
61,997.0,22,269.0,1,104.0,1,2
64,5966.0,22,983.0,1,-1.0,0,2
37,2061.0,22,459.0,1,109.0,3,2
68,0.0,22,586.0,1,-1.0,0,2
58,4348.0,23,790.0,4,141.0,1,2
71,2887.0,30,128.0,1,-1.0,0,2
54,1464.0,30,157.0,1,-1.0,0,2
37,1315.0,30,224.0,1,-1.0,0,2
22,466.0,30,377.0,1,-1.0,0,2
44,2383.0,1,571.0,2,-1.0,0,2
37,1649.0,1,140.0,3,-1.0,0,2
72,132.0,1,260.0,2,65.0,1,2
78,2787.0,1,372.0,1,-1.0,0,2
26,0.0,1,261.0,4,-1.0,0,2
69,482.0,2,260.0,2,-1.0,0,2
41,203.0,2,342.0,2,-1.0,0,2
44,88.0,2,275.0,1,-1.0,0,2
32,2881.0,2,356.0,1,-1.0,0,2
79,668.0,2,363.0,1,-1.0,0,2
33,73.0,2,218.0,1,-1.0,0,2
45,1309.0,2,367.0,1,-1.0,0,2
40,2763.0,2,566.0,1,395.0,2,2
30,536.0,2,309.0,1,-1.0,0,2
42,2959.0,2,711.0,1,342.0,1,2
30,930.0,2,396.0,1,-1.0,0,2
28,12956.0,2,940.0,1,399.0,3,2
58,0.0,2,478.0,2,-1.0,0,2
28,9314.0,2,276.0,2,-1.0,0,2
39,19.0,2,503.0,2,147.0,5,2
31,625.0,2,135.0,2,49.0,3,2
45,5511.0,2,272.0,1,-1.0,0,2
56,1137.0,2,176.0,1,-1.0,0,2
46,1329.0,3,247.0,2,-1.0,0,2
56,1044.0,3,353.0,2,-1.0,0,2
27,302.0,3,203.0,1,-1.0,0,2
30,330.0,3,264.0,1,80.0,1,2
26,2857.0,3,446.0,1,-1.0,0,2
35,68.0,3,175.0,1,-1.0,0,2
52,1524.0,3,1007.0,6,-1.0,0,2
54,1633.0,3,409.0,2,-1.0,0,2
25,285.0,3,658.0,3,-1.0,0,2
41,0.0,3,438.0,2,389.0,1,2
24,507.0,3,257.0,1,-1.0,0,2
35,0.0,3,704.0,1,-1.0,0,2
28,643.0,3,308.0,2,-1.0,0,2
62,2785.0,6,270.0,3,-1.0,0,2
52,137.0,6,227.0,2,-1.0,0,2
23,870.0,6,316.0,4,-1.0,0,2
82,8603.0,7,429.0,1,-1.0,0,2
63,18016.0,7,371.0,1,-1.0,0,2
32,51.0,7,297.0,1,-1.0,0,2
31,1032.0,7,284.0,1,-1.0,0,2
48,2892.0,7,407.0,1,385.0,1,2
37,981.0,7,682.0,2,386.0,1,2
40,431.0,7,180.0,2,-1.0,0,2
66,203.0,7,376.0,1,-1.0,0,2
37,3737.0,7,224.0,1,-1.0,0,2
38,7005.0,7,370.0,1,412.0,1,2
27,111.0,7,495.0,2,-1.0,0,2
58,565.0,7,876.0,1,-1.0,0,2
49,889.0,7,388.0,1,-1.0,0,2
51,6840.0,7,257.0,1,-1.0,0,2
31,202.0,8,167.0,1,62.0,1,2
31,307.0,8,361.0,1,229.0,2,2
38,0.0,8,341.0,1,385.0,1,2
79,429.0,8,1006.0,2,-1.0,0,2
71,4388.0,8,896.0,2,-1.0,0,2
52,2557.0,8,340.0,1,156.0,1,2
55,3122.0,8,349.0,1,-1.0,0,2
46,922.0,8,576.0,1,-1.0,0,2
28,3796.0,8,315.0,2,-1.0,0,2
24,9883.0,8,210.0,5,-1.0,0,2
22,185.0,8,153.0,1,-1.0,0,2
49,151.0,8,97.0,3,-1.0,0,2
20,829.0,9,253.0,2,-1.0,0,2
19,103.0,10,104.0,2,-1.0,0,2
34,79.0,10,336.0,4,-1.0,0,2
73,1609.0,14,169.0,2,-1.0,0,2
27,2489.0,15,323.0,2,163.0,2,2
59,989.0,20,125.0,2,-1.0,0,2
25,58.0,24,139.0,5,-1.0,0,2
44,323.0,28,332.0,2,181.0,2,2
42,11008.0,28,822.0,6,405.0,1,2
28,5474.0,28,486.0,5,-1.0,0,2
46,2196.0,28,573.0,5,-1.0,0,2
25,219.0,4,576.0,1,96.0,1,2
28,1240.0,4,849.0,1,-1.0,0,2
61,569.0,4,219.0,1,-1.0,0,2
52,1228.0,4,218.0,1,-1.0,0,2
57,1660.0,4,642.0,1,-1.0,0,2
49,914.0,4,185.0,1,-1.0,0,2
33,1699.0,4,600.0,1,-1.0,0,2
47,1167.0,4,505.0,1,96.0,6,2
68,19317.0,4,249.0,1,-1.0,0,2
40,1646.0,4,173.0,1,92.0,5,2
46,242.0,4,120.0,2,96.0,1,2
29,382.0,5,409.0,4,-1.0,0,2
55,2383.0,5,1019.0,2,63.0,2,2
30,2666.0,5,475.0,2,93.0,4,2
49,1718.0,5,211.0,1,-1.0,0,2
48,1147.0,5,389.0,1,64.0,2,2
21,216.0,5,414.0,1,-1.0,0,2
45,153.0,5,277.0,1,-1.0,0,2
43,1791.0,5,254.0,1,-1.0,0,2
47,86.0,5,253.0,1,97.0,4,2
27,6791.0,5,179.0,2,69.0,26,2
20,292.0,5,385.0,2,93.0,1,2
47,3940.0,5,226.0,3,97.0,2,2
37,1291.0,5,150.0,1,97.0,2,2
36,495.0,5,157.0,3,97.0,2,2
61,175.0,5,270.0,2,-1.0,0,2
53,1624.0,6,107.0,1,98.0,6,2
61,3140.0,6,975.0,4,98.0,1,2
57,0.0,6,355.0,1,-1.0,0,2
40,0.0,6,131.0,2,98.0,6,2
53,0.0,6,1452.0,1,98.0,2,2
73,5539.0,6,338.0,1,-1.0,0,2
65,4717.0,6,256.0,1,-1.0,0,2
67,701.0,6,254.0,2,-1.0,0,2
66,3.0,6,550.0,1,-1.0,0,2
67,405.0,7,345.0,2,-1.0,0,2
57,168.0,7,342.0,1,-1.0,0,2
38,4297.0,7,206.0,2,-1.0,0,2
47,66.0,7,358.0,1,-1.0,0,2
56,10532.0,7,324.0,1,-1.0,0,2
46,4693.0,7,79.0,1,394.0,2,2
32,1536.0,7,289.0,2,-1.0,0,2
69,9064.0,7,714.0,1,-1.0,0,2
32,6983.0,7,255.0,1,-1.0,0,2
72,2.0,7,147.0,2,-1.0,0,2
41,1536.0,7,273.0,1,95.0,2,2
72,1612.0,7,530.0,2,-1.0,0,2
33,1211.0,7,456.0,1,-1.0,0,2
37,96.0,7,155.0,1,99.0,2,2
26,390.0,7,325.0,1,-1.0,0,2
77,638.0,7,453.0,1,-1.0,0,2
34,0.0,7,262.0,1,99.0,2,2
44,1534.0,7,166.0,1,99.0,2,2
42,3403.0,7,215.0,1,99.0,1,2
58,687.0,7,221.0,1,99.0,2,2
34,7050.0,7,130.0,1,-1.0,0,2
55,538.0,7,353.0,2,-1.0,0,2
71,2600.0,7,212.0,1,-1.0,0,2
41,2226.0,7,182.0,2,99.0,1,2
23,0.0,7,217.0,1,99.0,7,2
60,1034.0,7,231.0,3,-1.0,0,2
18,108.0,10,167.0,1,-1.0,0,2
54,10185.0,10,559.0,1,70.0,2,2
42,11115.0,10,187.0,1,102.0,1,2
32,935.0,10,161.0,2,375.0,5,2
59,3444.0,10,252.0,1,185.0,2,2
32,1815.0,10,235.0,1,102.0,2,2
61,52587.0,10,290.0,1,-1.0,0,2
31,10884.0,10,294.0,3,98.0,2,2
30,697.0,10,179.0,3,102.0,2,2
23,0.0,10,213.0,1,-1.0,0,2
42,201.0,11,265.0,1,103.0,3,2
42,190.0,11,704.0,2,-1.0,0,2
42,94.0,11,176.0,2,90.0,4,2
70,1311.0,11,651.0,1,-1.0,0,2
57,589.0,11,167.0,1,190.0,5,2
60,1853.0,11,408.0,1,-1.0,0,2
53,4401.0,11,254.0,1,-1.0,0,2
48,201.0,11,140.0,1,-1.0,0,2
30,533.0,11,229.0,2,99.0,4,2
61,2557.0,11,139.0,3,190.0,1,2
39,3840.0,11,315.0,2,-1.0,0,2
42,994.0,11,149.0,1,78.0,5,2
26,96.0,11,349.0,1,70.0,3,2
46,1600.0,11,1244.0,1,-1.0,0,2
40,100.0,11,221.0,1,461.0,1,2
39,260.0,11,175.0,2,116.0,2,2
58,1013.0,11,206.0,1,461.0,1,2
42,413.0,11,589.0,2,-1.0,0,2
60,631.0,12,429.0,2,-1.0,0,2
32,3283.0,12,623.0,2,191.0,2,2
44,1070.0,12,137.0,2,104.0,3,2
31,181.0,12,182.0,1,104.0,1,2
32,484.0,12,668.0,2,463.0,1,2
21,123.0,12,449.0,1,-1.0,0,2
35,353.0,12,582.0,1,-1.0,0,2
50,2794.0,12,1336.0,2,-1.0,0,2
36,3850.0,12,239.0,2,100.0,4,2
75,2970.0,12,641.0,1,-1.0,0,2
20,6991.0,12,178.0,2,-1.0,0,2
36,29.0,12,576.0,1,-1.0,0,2
57,2223.0,12,1064.0,1,-1.0,0,2
41,27696.0,12,147.0,2,104.0,1,2
59,116.0,12,398.0,4,422.0,3,2
36,2987.0,12,307.0,1,-1.0,0,2
61,2.0,12,131.0,1,114.0,3,2
18,608.0,12,267.0,1,-1.0,0,2
51,1679.0,12,417.0,1,365.0,9,2
34,48.0,12,810.0,3,93.0,6,2
55,113.0,12,306.0,1,457.0,3,2
58,462.0,12,332.0,1,-1.0,0,2
33,498.0,12,338.0,2,104.0,1,2
43,2643.0,12,188.0,3,100.0,5,2
34,1337.0,12,255.0,2,104.0,1,2
35,618.0,12,293.0,1,104.0,1,2
43,451.0,12,289.0,2,-1.0,0,2
74,0.0,13,562.0,2,-1.0,0,2
45,11.0,13,489.0,5,-1.0,0,2
38,1165.0,13,784.0,3,94.0,10,2
77,699.0,13,425.0,2,-1.0,0,2
32,2465.0,13,414.0,1,-1.0,0,2
29,41.0,13,148.0,2,-1.0,0,2
31,35.0,13,315.0,2,105.0,1,2
36,341.0,13,282.0,1,-1.0,0,2
50,3169.0,13,399.0,1,430.0,1,2
44,14.0,13,234.0,1,-1.0,0,2
60,523.0,13,192.0,3,-1.0,0,2
23,431.0,13,496.0,2,-1.0,0,2
56,616.0,13,293.0,2,105.0,2,2
76,3324.0,13,227.0,2,192.0,1,2
33,227.0,13,477.0,2,-1.0,0,2
28,113.0,13,204.0,3,105.0,1,2
34,13014.0,13,738.0,1,-1.0,0,2
56,9367.0,13,320.0,2,101.0,2,2
45,2067.0,13,393.0,2,462.0,1,2
36,376.0,13,479.0,1,-1.0,0,2
